frecuencia_compra,engagement,valor_historico,satisfaccion,dias_desde_ultima_compra,presupuesto_empresa,canal_preferido_Instagram,canal_preferido_Llamada,canal_preferido_Web,canal_preferido_WhatsApp,tamaño_empresa_Grande,tamaño_empresa_Mediana,tamaño_empresa_Micro,tamaño_empresa_Pequeña,industria_empresa_Comercio,industria_empresa_Construcción,industria_empresa_Educación,industria_empresa_Manufactura,industria_empresa_Salud,industria_empresa_Servicios Profesionales,industria_empresa_Tecnología,industria_empresa_Turismo
2.73013117416667,-0.5352557911375404,0.8836410071976083,-0.0068550250150934385,0.6280649765808259,-0.4265462766159956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.73013117416667,-0.5352557911375404,0.8836410071976083,-0.0068550250150934385,0.6280649765808259,-0.045753820402164684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4988509476821572,-0.7442462320701961,-0.9541499885380205,-0.0068550250150934385,1.6697898289643183,-0.5365895431676301,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-0.7442462320701961,-0.9541499885380205,-0.0068550250150934385,1.6697898289643183,-0.5040725713059703,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-0.7442462320701961,-0.9541499885380205,-0.0068550250150934385,1.6697898289643183,-0.6016153385813968,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.42371537284607913,0.7726198714732726,-1.3144267883082934,1.393439630340816,-0.7281428501071168,0.9270158515770801,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.6861103471627836,0.06759562363145669,-0.7070023526930482,-1.7109021448085246,-0.48535306410737156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3462816933743154,-1.2161601309503864,1.049736327028187,1.393439630340816,-1.12124656798768,-0.03982889594041011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.1434093634505649,-0.5743097655312389,-0.7070023526930482,-0.7477980360011449,-0.6149079149196156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.73013117416667,1.190600753338584,-0.19992548653739114,1.393439630340816,-1.750212516596581,-0.5561896097127418,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.73013117416667,1.190600753338584,-0.19992548653739114,1.393439630340816,-1.750212516596581,-0.6163802648346783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.73013117416667,1.190600753338584,-0.19992548653739114,1.393439630340816,-1.750212516596581,-0.47595630686673396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,1.5546486181890165,-1.0255495212789507,-1.407149680371003,-0.09917690149821581,1.7897021357208753,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4988509476821572,1.5546486181890165,-1.0255495212789507,-1.407149680371003,-0.09917690149821581,4.208035970196461,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4988509476821572,0.06137820958955732,0.8605478132917368,0.6932923026628613,0.35289237406443175,-0.5208949914249759,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,0.06137820958955732,0.8605478132917368,0.6932923026628613,0.35289237406443175,-0.47741593810630895,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,0.06137820958955732,0.8605478132917368,0.6932923026628613,0.35289237406443175,-0.48740282752557124,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.4198160756518194,1.0462111977403747,-0.7070023526930482,-0.7084876642130886,-0.0036401769647750933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.4198160756518194,1.0462111977403747,-0.7070023526930482,-0.7084876642130886,-0.29088015446463755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.4198160756518194,1.0462111977403747,-0.7070023526930482,-0.7084876642130886,-0.5001922261616263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.6018400080770356,0.763342199128508,-1.407149680371003,-1.769867702490609,-0.46917197079455714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.6018400080770356,0.763342199128508,-1.407149680371003,-1.769867702490609,-0.514025424557205,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42371537284607913,1.193971566902014,0.5131241593809422,-0.0068550250150934385,-0.19745283096835659,-0.5141867911201824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4988509476821572,-0.6161553166598588,1.6004107204288864,-0.7070023526930482,0.038409399759981276,-0.5173124774413349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.0004280628908708,1.4772052471636143,0.6932923026628613,1.4535827841300084,-0.4845616595420625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,-1.0004280628908708,1.4772052471636143,0.6932923026628613,1.4535827841300084,-0.6316662715664005,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,0.18609831143646488,0.4815720475987867,-0.7070023526930482,-1.7109021448085246,4.1307678750654375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,0.18609831143646488,0.4815720475987867,-0.7070023526930482,-1.7109021448085246,3.1579331994244084,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.298466787368342,-0.859534265280123,-1.407149680371003,0.9228927649912483,-0.45843487539434286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.298466787368342,-0.859534265280123,-1.407149680371003,0.9228927649912483,-0.5879360570523214,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-0.7914376219582152,-0.4437662680341946,1.393439630340816,-1.003315452623511,-0.5880977435409143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.2688480139025518,0.8737442783761706,-1.110084163808569,-0.7070023526930482,0.4708234894286007,-0.5480014988018101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.2688480139025518,0.8737442783761706,-1.110084163808569,-0.7070023526930482,0.4708234894286007,-0.5014106857199041,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.8075648536384334,-1.3408802327972937,1.4019371229001147,0.6932923026628613,-0.9443498949414265,-0.17982498930770582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,0.4389093286937095,0.017566171895673402,-0.7070023526930482,-0.7084876642130886,-0.21013816989006132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.241162956790033,1.0959366389845824,1.393439630340816,-1.769867702490609,-0.4979254552397373,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,-0.1509830449065283,-0.5239136446529445,-1.407149680371003,-1.7895228883846372,2.2903984229911587,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,-0.1509830449065283,-0.5239136446529445,-1.407149680371003,-1.7895228883846372,1.8666877691789248,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,-0.1509830449065283,-0.5239136446529445,-1.407149680371003,-1.7895228883846372,1.2990440565502102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8849985331101973,-0.08356677363792964,1.5811292611215872,0.6932923026628613,0.6477201624748541,-0.02858410470485064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-0.7341337913799063,-0.0767234943082822,0.6932923026628613,-1.1605569397757363,-0.5135373029462501,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.6476242670694177,0.9302961745459796,-1.407149680371003,-1.1015913820936518,-0.6233074770750783,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.3004304700361349,1.4427603943299394,0.6932923026628613,-0.1581424591803003,-0.2779706727281869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.3004304700361349,1.4427603943299394,0.6932923026628613,-0.1581424591803003,-0.13982131406606862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-0.33974860445860444,-1.0566595414683952,-1.407149680371003,1.4142724123419521,-0.21115194234539197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4988509476821572,-0.33974860445860444,-1.0566595414683952,-1.407149680371003,1.4142724123419521,-0.11640900082904475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4988509476821572,-0.33974860445860444,-1.0566595414683952,-1.407149680371003,1.4142724123419521,-0.2976655090755085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4988509476821572,0.3243016675370918,1.455866495483935,-0.0068550250150934385,-1.2981432410339333,-0.23293785821896595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4988509476821572,-0.7307629778164764,1.3617984552490288,-0.7070023526930482,1.630479457176262,-0.5565149805927505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4988509476821572,0.9512729903350591,-0.39456414255983663,0.6932923026628613,1.4535827841300084,0.7357359497457217,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4988509476821572,-1.3240261649801441,0.9595682076413179,-0.0068550250150934385,-0.04021134381613135,-0.3847187707316096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.3240261649801441,0.9595682076413179,-0.0068550250150934385,-0.04021134381613135,-0.30156922184796886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,1.574873499569596,-1.363372477451971,-1.407149680371003,-0.9836602667294828,-0.6334363285893767,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4988509476821572,-1.5330166059128,-1.1298448457609855,-0.7070023526930482,0.8442720214151357,-0.4086629505106808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8849985331101973,1.6355481437113348,-1.2875845184547847,-1.407149680371003,-0.7281428501071168,-0.5519876870921152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8849985331101973,1.6355481437113348,-1.2875845184547847,-1.407149680371003,-0.7281428501071168,-0.5572651604573257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8849985331101973,1.6355481437113348,-1.2875845184547847,-1.407149680371003,-0.7281428501071168,-0.6029433106365721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.6442534535059876,-1.1536771796788177,-0.0068550250150934385,-0.7084876642130886,-0.45852865277423543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8075648536384334,1.2849835331146222,-1.4823194831444089,0.6932923026628613,0.510133861216657,0.9102113472925398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4988509476821572,1.5040864147375674,0.843319004975267,-1.407149680371003,-0.5709013629548916,-0.5375537467398482,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4988509476821572,-1.3914424362487428,-0.8901058852096778,-0.7070023526930482,0.13668532923012205,-0.17879672879236114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
